id,smarts,confidence
8988,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D1&v2&H1&+0&!R:18]).[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])(-[O&D1&v2&H1&+0&!R:22])-[O&D1&v2&H1&+0&!R:23]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D2&v2&H0&+0&!R:18]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])-[O&D1&v2&H1&+0&!R:22]).[O&D0&v2&H2&+0&!R:23],0.1329982534472776
8989,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@&D3&v4&H1&+0&!R&z1:15](-[C&D2&v4&H2&+0&!R&z1:16])-[O&D1&v2&H1&+0&!R:17]).([C&D2&v4&H2&+0&!R&z0:18]/[C&D2&v4&H1&+0&!R&z0:19]=[C&D2&v4&H1&+0&!R&z0:20]\[C&D2&v4&H2&+0&!R&z0:21].[S&D2&v2&H0&+0&!R:22]-[C&D3&v4&H0&+0&!R&z2:23]=[O&D1&v2&H0&+0&!R:24])>>([C&D2&v4&H2&+0&!R&z0:18]/[C&D2&v4&H1&+0&!R&z0:19]=[C&D2&v4&H1&+0&!R&z0:20]\[C&D2&v4&H2&+0&!R&z0:21].[C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@&D3&v4&H1&+0&!R&z1:15](-[C&D2&v4&H2&+0&!R&z1:16])-[O&D2&v2&H0&+0&!R:17]-[C&D3&v4&H0&+0&!R&z2:23]=[O&D1&v2&H0&+0&!R:24]).[S&D1&v2&H1&+0&!R:22],0.06929270437457673
8990,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D2&v2&H0&+0&!R:18]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])-[O&D1&v2&H1&+0&!R:22]).[O&D1&v2&H1&+0&!R:23]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D2&v2&H0&+0&!R:18]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])-[O&D2&v2&H0&+0&!R:23]).[O&D0&v2&H2&+0&!R:22],0.30581532339215817
8991,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D2&v2&H0&+0&!R:18]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])-[O&D1&v2&H1&+0&!R:22]).[P&D4&v5&H0&+0&!R:23](-[O&D1&v2&H1&+0&!R:24])-[O&D2&v2&H0&+0&!R:25]-[P&D4&v5&H0&+0&!R:26](=[O&D1&v2&H0&+0&!R:27])(-[O&D1&v2&H1&+0&!R:28])-[O&D1&v2&H1&+0&!R:29]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D1&v2&H1&+0&!R:18]).[P&D4&v5&H0&+0&!R:23](-[O&D1&v2&H1&+0&!R:24])-[O&D2&v2&H0&+0&!R:25]-[P&D4&v5&H0&+0&!R:26](=[O&D1&v2&H0&+0&!R:27])(-[O&D1&v2&H1&+0&!R:28])-[O&D2&v2&H0&+0&!R:29]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])-[O&D1&v2&H1&+0&!R:22],0.2351819879339314
8992,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D2&v2&H0&+0&!R:18]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])-[O&D1&v2&H1&+0&!R:22]).[O&D0&v2&H2&+0&!R:23]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D1&v2&H1&+0&!R:18]).[O&D1&v2&H0&+0&!R:20]=[P&D4&v5&H0&+0&!R:19](-[O&D1&v2&H1&+0&!R:21])(-[O&D1&v2&H1&+0&!R:23])-[O&D1&v2&H1&+0&!R:22],0.4283579539726407
8993,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@&D3&v4&H1&+0&!R&z1:15](-[C&D2&v4&H2&+0&!R&z1:16])-[O&D1&v2&H1&+0&!R:17]).[C&D3&v4&H0&+0&!R&z2:18](=[O&D1&v2&H0&+0&!R:19])-[O&D1&v2&H1&+0&!R:20]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@&D3&v4&H1&+0&!R&z1:15](-[C&D2&v4&H2&+0&!R&z1:16])-[O&D2&v2&H0&+0&!R:17]-[C&D3&v4&H0&+0&!R&z2:18]=[O&D1&v2&H0&+0&!R:19]).[O&D0&v2&H2&+0&!R:20],0.176995272695859
8994,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[O&D2&v2&H0&+0&!R:14]-[C&D2&v4&H2&+0&!R&z1:15]-[C@&D3&v4&H1&+0&!R&z1:16](-[C&D2&v4&H2&+0&!R&z1:17])-[O&D1&v2&H1&+0&!R:18]).[O&D0&v2&H2&+0&!R:19]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[O&D1&v2&H1&+0&!R:14]).[C&D2&v4&H2&+0&!R&z1:17]-[C@&D3&v4&H1&+0&!R&z1:16](-[O&D1&v2&H1&+0&!R:18])-[C&D2&v4&H2&+0&!R&z1:15]-[O&D1&v2&H1&+0&!R:19],0.2675623962557736
8995,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D2&v2&H0&+0&!R:18]-[P&D4&v5&H0&+0&!R:19](-[O&D2&v2&H0&+0&!R:20])(=[O&D1&v2&H0&+0&!R:21])-[O&D1&v2&H1&+0&!R:22]).[O&D0&v2&H2&+0&!R:23]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D1&v2&H1&+0&!R:18]).[O&D2&v2&H0&+0&!R:20]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:21])(-[O&D1&v2&H1&+0&!R:23])-[O&D1&v2&H1&+0&!R:22],0.2825645209781996
8996,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D2&v2&H0&+0&!R:18]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])-[O&D2&v2&H0&+0&!R:22]).[O&D0&v2&H2&+0&!R:23]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&!R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z1:17]-[O&D2&v2&H0&+0&!R:18]-[P&D4&v5&H0&+0&!R:19](=[O&D1&v2&H0&+0&!R:20])(-[O&D1&v2&H1&+0&!R:21])-[O&D1&v2&H1&+0&!R:23]).[O&D1&v2&H1&+0&!R:22],0.26032820949499763
8997,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z0:14]/[C&D2&v4&H1&+0&!R&z0:15]=[C&D2&v4&H1&+0&!R&z0:16]\[C&D2&v4&H2&+0&!R&z0:17]/[C&D2&v4&H1&+0&!R&z0:18]=[C&D2&v4&H1&+0&!R&z0:19]\[C&D2&v4&H2&+0&!R&z0:20]/[C&D2&v4&H1&+0&!R&z0:21]=[C&D2&v4&H1&+0&!R&z0:22]\[C&D2&v4&H2&+0&!R&z0:23]/[C&D2&v4&H1&+0&!R&z0:24]=[C&D2&v4&H1&+0&!R&z0:25]\[C&D2&v4&H2&+0&!R&z0:26].[C&D2&v4&H2&+0&!R&z1:27]-[C@&D3&v4&H1&+0&!R&z1:28](-[C&D2&v4&H2&+0&!R&z1:29]-[O&D1&v2&H1&+0&!R:30])-[O&D2&v2&H0&+0&!R:31]).([C&D2&v4&H2&+0&!R&z1:32]-[C@@&D3&v4&H1&+0&R&z1:33]1-[O&D2&v2&H0&+0&R:34]-[C@@&D3&v4&H1&+0&R&z2:35](-[n&D3&v3&H0&+0&R:36])-[C@&D3&v4&H1&+0&R&z1:37](-[O&D1&v2&H1&+0&!R:38])-[C@&D3&v4&H1&+0&R&z1:39]-1-[O&D1&v2&H1&+0&!R:40].[P&D4&v5&H0&+0&!R:41](=[O&D1&v2&H0&+0&!R:42])(-[O&D1&v2&H1&+0&!R:43])(-[O&D1&v2&H1&+0&!R:44])-[O&D2&v2&H0&+0&!R:45]-[P&D4&v5&H0&+0&!R:46](-[O&D2&v2&H0&+0&!R:47]-[P&D4&v5&H0&+0&!R:48]-[O&D1&v2&H1&+0&!R:49])(=[O&D1&v2&H0&+0&!R:50])-[O&D1&v2&H1&+0&!R:51])>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z0:14]/[C&D2&v4&H1&+0&!R&z0:15]=[C&D2&v4&H1&+0&!R&z0:16]\[C&D2&v4&H2&+0&!R&z0:17]/[C&D2&v4&H1&+0&!R&z0:18]=[C&D2&v4&H1&+0&!R&z0:19]\[C&D2&v4&H2&+0&!R&z0:20]/[C&D2&v4&H1&+0&!R&z0:21]=[C&D2&v4&H1&+0&!R&z0:22]\[C&D2&v4&H2&+0&!R&z0:23]/[C&D2&v4&H1&+0&!R&z0:24]=[C&D2&v4&H1&+0&!R&z0:25]\[C&D2&v4&H2&+0&!R&z0:26].[C&D2&v4&H2&+0&!R&z1:27]-[C@&D3&v4&H1&+0&!R&z1:28](-[C&D2&v4&H2&+0&!R&z1:29]-[O&D2&v2&H0&+0&!R:30]-[P&D4&v5&H0&+0&!R:41](=[O&D1&v2&H0&+0&!R:42])(-[O&D1&v2&H1&+0&!R:43])-[O&D1&v2&H1&+0&!R:44])-[O&D2&v2&H0&+0&!R:31]).([P&D4&v5&H0&+0&!R:48](-[O&D1&v2&H1&+0&!R:49])-[O&D2&v2&H0&+0&!R:47]-[P&D4&v5&H0&+0&!R:46](=[O&D1&v2&H0&+0&!R:50])(-[O&D1&v2&H1&+0&!R:51])-[O&D1&v2&H1&+0&!R:45].[n&D3&v3&H0&+0&R:36]-[C@&D3&v4&H1&+0&R&z2:35]1-[O&D2&v2&H0&+0&R:34]-[C@&D3&v4&H1&+0&R&z1:33](-[C&D2&v4&H2&+0&!R&z1:32])-[C@@&D3&v4&H1&+0&R&z1:39](-[O&D1&v2&H1&+0&!R:40])-[C@@&D3&v4&H1&+0&R&z1:37]-1-[O&D1&v2&H1&+0&!R:38]),0.14352018815507916
8998,([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z0:14]/[C&D2&v4&H1&+0&!R&z0:15]=[C&D2&v4&H1&+0&!R&z0:16]\[C&D2&v4&H2&+0&!R&z0:17]/[C&D2&v4&H1&+0&!R&z0:18]=[C&D2&v4&H1&+0&!R&z0:19]\[C&D2&v4&H2&+0&!R&z0:20]/[C&D2&v4&H1&+0&!R&z0:21]=[C&D2&v4&H1&+0&!R&z0:22]\[C&D2&v4&H2&+0&!R&z0:23]/[C&D2&v4&H1&+0&!R&z0:24]=[C&D2&v4&H1&+0&!R&z0:25]\[C&D2&v4&H2&+0&!R&z0:26].[C&D2&v4&H2&+0&!R&z1:27]-[C@&D3&v4&H1&+0&!R&z1:28](-[C&D2&v4&H2&+0&!R&z1:29]-[O&D1&v2&H1&+0&!R:30])-[O&D2&v2&H0&+0&!R:31]).[P&D4&v5&H0&+0&!R:32](=[O&D1&v2&H0&+0&!R:33])(-[O&D1&v2&H1&+0&!R:34])(-[O&D1&v2&H1&+0&!R:35])-[O&D1&v2&H1&+0&!R:36]>>([C&D2&v4&H2&+0&!R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]\[C&D2&v4&H2&+0&!R&z0:4]/[C&D2&v4&H1&+0&!R&z0:5]=[C&D2&v4&H1&+0&!R&z0:6]\[C&D2&v4&H2&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D2&v4&H2&+0&!R&z0:10]/[C&D2&v4&H1&+0&!R&z0:11]=[C&D2&v4&H1&+0&!R&z0:12]\[C&D2&v4&H2&+0&!R&z0:13].[C&D2&v4&H2&+0&!R&z0:14]/[C&D2&v4&H1&+0&!R&z0:15]=[C&D2&v4&H1&+0&!R&z0:16]\[C&D2&v4&H2&+0&!R&z0:17]/[C&D2&v4&H1&+0&!R&z0:18]=[C&D2&v4&H1&+0&!R&z0:19]\[C&D2&v4&H2&+0&!R&z0:20]/[C&D2&v4&H1&+0&!R&z0:21]=[C&D2&v4&H1&+0&!R&z0:22]\[C&D2&v4&H2&+0&!R&z0:23]/[C&D2&v4&H1&+0&!R&z0:24]=[C&D2&v4&H1&+0&!R&z0:25]\[C&D2&v4&H2&+0&!R&z0:26].[C&D2&v4&H2&+0&!R&z1:27]-[C@&D3&v4&H1&+0&!R&z1:28](-[C&D2&v4&H2&+0&!R&z1:29]-[O&D2&v2&H0&+0&!R:30]-[P&D4&v5&H0&+0&!R:32](=[O&D1&v2&H0&+0&!R:33])(-[O&D1&v2&H1&+0&!R:34])-[O&D1&v2&H1&+0&!R:35])-[O&D2&v2&H0&+0&!R:31]).[O&D0&v2&H2&+0&!R:36],0.09962979112552853
