id,smarts,sources,hash
EVODEX.2-Em281,[#6:4]-[#6:1](-[#6:3](=[#6:5](-[#6:8])-[#6:9])-[#1:98])=[#8:2]>>[#6:4]-[#6:1](-[#6:3](=[#6:5](-[#6:8])-[#6:9])-[#1:98])(-[#8:2]-[#1])-[#1],"EVODEX.2-P1638,EVODEX.2-P1700,EVODEX.2-P1800,EVODEX.2-P1967,EVODEX.2-P824",6315263881888447219737162218144579038472984630366017370924363420243467316442
EVODEX.2-Em282,[#6:9]-[#6:3](-[#6:1](-[#6:4])=[#8:5])(-[#1:76])-[#1:77].[#8:61]=[#8:2]>>[#6:9]-[#6:3](-[#8:2]-[#6:1](-[#6:4])=[#8:5])(-[#1:76])-[#1:77].[#8:61](-[#1])-[#1],"EVODEX.2-P2254,EVODEX.2-P2256,EVODEX.2-P2258,EVODEX.2-P3193,EVODEX.2-P826",76941834345305812181899783592195850140237850207865764873467061331824742034258
EVODEX.2-Em283,[#6:9]-[#6:3](-[#6:1](-[#6:4])=[#8:5])(-[#1:76])-[#1:77].[#7:20]-[#6:19](=[#8:21])-[#6:13]1=[#6:18](-[#7:17](-[#6:22])-[#6:16](=[#6:15](-[#6:14]-1(-[#1:106])-[#1])-[#1:105])-[#1:104])-[#1:80]>>[#6:9]-[#6:3](-[#8]-[#6:1](-[#6:4])=[#8:5])(-[#1:76])-[#1:77].[#7:20]-[#6:19](=[#8:21])-[#6:13]1:[#6:14](:[#6:15](:[#6:16](:[#7&+:17](-[#6:22]):[#6:18]:1-[#1:80])-[#1:104])-[#1:105])-[#1:106],"EVODEX.2-P1009,EVODEX.2-P1016,EVODEX.2-P2257,EVODEX.2-P2259,EVODEX.2-P827",47254467296182593719927109384939500009711170301967006468945231538486833299750
EVODEX.2-Em285,[#6:3]-[#6:1](=[#8:4])-[#8:15]-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8]-[#1].[#8]-[#15](=[#8])(-[#8:15]-[#1])-[#8],"EVODEX.2-P1711,EVODEX.2-P2778,EVODEX.2-P2903,EVODEX.2-P3367,EVODEX.2-P837",20104543778909133586715377597744982093338029898618063048350255759944035330097
EVODEX.2-Em286,[#6:2]-[#6:1](-[#8:74]-[#1])(-[#6:3])-[#1:98].[#7:33]-[#6:32](=[#8:34])-[#6:26]1:[#6:31](:[#6:30](:[#6:29](:[#7&+:28](-[#6:35]):[#6:27]:1-[#1:138])-[#1:114])-[#1:113])-[#1:112].[#8:75](-[#1])-[#1]>>[#6:2]-[#6:1](-[#6:3])(-[#1:98])-[#1].[#7:33]-[#6:32](=[#8:34])-[#6:26]1=[#6:27](-[#7:28](-[#6:35])-[#6:29](=[#6:30](-[#6:31]-1(-[#1:112])-[#1])-[#1:113])-[#1:114])-[#1:138].[#8:74]=[#8:75],"EVODEX.2-P1736,EVODEX.2-P2019,EVODEX.2-P2027,EVODEX.2-P2723,EVODEX.2-P848",114113627717459378668531414514102442988585729677604641700708754606010130558961
EVODEX.2-Em287,[#6:2]-[#6:1](-[#8:74]-[#1])(-[#6:3])-[#1:98].[#8:75](-[#1])-[#1]>>[#6:2]-[#6:1](-[#6:3])(-[#1:98])-[#1].[#8:74]=[#8:75],"EVODEX.2-P1936,EVODEX.2-P2021,EVODEX.2-P2564,EVODEX.2-P2599,EVODEX.2-P849",46265218400202860493717125107898995810887394632013473221457749296402482549370
EVODEX.2-Em288,[#6:2]-[#6:1](-[#8]-[#1])(-[#6:3])-[#1:98].[#7:33]-[#6:32](=[#8:34])-[#6:26]1:[#6:31](:[#6:30](:[#6:29](:[#7&+:28](-[#6:35]):[#6:27]:1-[#1:138])-[#1:114])-[#1:113])-[#1:112]>>[#6:2]-[#6:1](-[#6:3])(-[#1:98])-[#1].[#7:33]-[#6:32](=[#8:34])-[#6:26]1=[#6:27](-[#7:28](-[#6:35])-[#6:29](=[#6:30](-[#6:31]-1(-[#1:112])-[#1])-[#1:113])-[#1:114])-[#1:138],"EVODEX.2-P1952,EVODEX.2-P2158,EVODEX.2-P2724,EVODEX.2-P2891,EVODEX.2-P851",95580623226503497529280145763928846152540175914680756335701532818924791755296
EVODEX.2-Em289,[#6:3]-[#6:1](-[#6:4])(-[#1:98])-[#1].[#7:34]-[#6:33](=[#8:35])-[#6:27]1=[#6:32](-[#7:31](-[#6:36])-[#6:30](=[#6:29](-[#6:28]-1(-[#1:138])-[#1])-[#1:137])-[#1:136])-[#1:112].[#8:2]=[#8:75]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:98].[#7:34]-[#6:33](=[#8:35])-[#6:27]1:[#6:28](:[#6:29](:[#6:30](:[#7&+:31](-[#6:36]):[#6:32]:1-[#1:112])-[#1:136])-[#1:137])-[#1:138].[#8:75](-[#1])-[#1],"EVODEX.2-P1963,EVODEX.2-P2015,EVODEX.2-P2159,EVODEX.2-P2727,EVODEX.2-P852",58133219189204770376772038182179757781444265140992162388112799989014592044727
EVODEX.2-Em290,[#6:3]-[#6:1](-[#6:4])(-[#1:98])-[#1].[#7:34]-[#6:33](=[#8:35])-[#6:27]1=[#6:32](-[#7:31](-[#6:36])-[#6:30](=[#6:29](-[#6:28]-1(-[#1:138])-[#1])-[#1:137])-[#1:136])-[#1:112]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:98].[#7:34]-[#6:33](=[#8:35])-[#6:27]1:[#6:28](:[#6:29](:[#6:30](:[#7&+:31](-[#6:36]):[#6:32]:1-[#1:112])-[#1:136])-[#1:137])-[#1:138],"EVODEX.2-P2016,EVODEX.2-P2162,EVODEX.2-P2169,EVODEX.2-P2729,EVODEX.2-P853",31253016375979418400250761633211203934005344865865919294188073501636812340119
EVODEX.2-Em291,[#6:3]-[#6:1](-[#1:50])(-[#1:51])-[#1]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#1:50])-[#1:51],"EVODEX.2-P1564,EVODEX.2-P2106,EVODEX.2-P2110,EVODEX.2-P2197,EVODEX.2-P855",66941863077176758523076993703477283754652075819230444061994202224142115580853
EVODEX.2-Em292,[#6:13]-[#6:11](=[#8])-[#1:57]>>[#6:13]-[#6:11](-[#8]-[#1])(-[#1:57])-[#1],"EVODEX.2-P2038,EVODEX.2-P2039,EVODEX.2-P3174,EVODEX.2-P3437,EVODEX.2-P856",95006850840548232705553638244190727187356753586600461766847586953704529192991
EVODEX.2-Em293,[#6:2]-[#6:1](-[#8]-[#1])(-[#6:3])-[#1:53].[#8:28]=[#6:25](-[#8]-[#1])-[#6:29]>>[#6:2]-[#6:1](-[#6:3])(-[#1:53])-[#1].[#6:29]-[#6:25](=[#8:28])-[#6](=[#8])-[#8],"EVODEX.2-P1991,EVODEX.2-P3133,EVODEX.2-P3810,EVODEX.2-P3820,EVODEX.2-P861",34027049768520883355739785965016170273350404297750453624324382884711956194087
EVODEX.2-Em294,[#6:2]-[#6:1](-[#8]-[#1])(-[#1:49])-[#1:50]>>[#6:2]-[#6:1](-[#1:49])(-[#1:50])-[#1],"EVODEX.2-P1559,EVODEX.2-P1824,EVODEX.2-P1825,EVODEX.2-P3264,EVODEX.2-P863",91535658025142208378320488900364007705844841179481418659861927590799211477967
EVODEX.2-Em295,[#6:2]-[#6:1](-[#8]-[#1])(-[#6:3])-[#1:52].[#8:26]=[#6:25]=[#8:33]>>[#6:2]-[#6:1](-[#6:3])(-[#1:52])-[#1].[#6]-[#6](=[#8])-[#6:25](=[#8:33])-[#8:26]-[#1],"EVODEX.2-P1017,EVODEX.2-P2429,EVODEX.2-P3453,EVODEX.2-P3817,EVODEX.2-P865",96061058406206263226950405345312408891316970065525758383770502057316356442511
EVODEX.2-Em296,[#6:39]-[#6:38](=[#8:40])-[#8:37]-[#6:1](-[#8:3])(-[#6:4])-[#1:83].[#8:14]-[#15:13](=[#8:15])(-[#8:2]-[#1])-[#8:16]>>[#8:14]-[#15:13](=[#8:15])(-[#8:16])-[#8:2]-[#6:1](-[#8:3])(-[#6:4])-[#1:83].[#6:39]-[#6:38](=[#8:40])-[#8:37]-[#1],"EVODEX.2-P1794,EVODEX.2-P1799,EVODEX.2-P3782,EVODEX.2-P869,EVODEX.2-P898",17595786347655040035489133780238381204362491391005488166020757939480771606422
EVODEX.2-Em297,[#6:39]-[#6:38](=[#8:40])-[#8:37]-[#6:1](-[#8:3])(-[#6:4])-[#1:105]>>[#8]-[#15](=[#8])(-[#8])-[#8]-[#6:1](-[#8:3])(-[#6:4])-[#1:105].[#6:39]-[#6:38](=[#8:40])-[#8:37]-[#1],"EVODEX.2-P1796,EVODEX.2-P1798,EVODEX.2-P1958,EVODEX.2-P1959,EVODEX.2-P871",44753659415276553773932478272312372159698760779578276071528736107489684544448
EVODEX.2-Em298,[#6:30](-[#16&+](-[#6])-[#6])(-[#1:58])(-[#1:59])-[#1:60].[#6:31]-[#6:29](=[#6:28](-[#6:27](-[#1:125])(-[#1:126])-[#1])-[#6:57])-[#1:124]>>[#6:31]-[#6:29](-[#6:30](-[#1:58])(-[#1:59])-[#1:60])(-[#6:28](=[#6:27](-[#1:125])-[#1:126])-[#6:57])-[#1:124],"EVODEX.2-P1593,EVODEX.2-P1603,EVODEX.2-P1606,EVODEX.2-P1613,EVODEX.2-P883",27758365475848669568958405224084348093733585583775368494584707547094511553838
EVODEX.2-Em299,[#6:2]-[#6:1](=[#8])-[#8:3]>>[#6:2]-[#6:1](-[#8:3])(-[#1])-[#1],"EVODEX.2-P2296,EVODEX.2-P3152,EVODEX.2-P3164,EVODEX.2-P3166,EVODEX.2-P887",37075968782416967291622166932321084040580177301573375718111056722130819701038
EVODEX.2-Em300,[#8:3]-[#6:1](-[#8:56]-[#15:57](=[#8:58])(-[#8:59])-[#8:60])(-[#6:4])-[#1:83].[#6:15]-[#6:14](=[#8:16])-[#8:2]-[#1]>>[#6:15]-[#6:14](=[#8:16])-[#8:2]-[#6:1](-[#8:3])(-[#6:4])-[#1:83].[#8:60]-[#15:57](=[#8:58])(-[#8:56]-[#1])-[#8:59],"EVODEX.2-P1777,EVODEX.2-P1956,EVODEX.2-P1957,EVODEX.2-P890,EVODEX.2-P893",34539213796683306420011594866666358171805818112189676935104019755179714198738
EVODEX.2-Em301,[#8:3]-[#6:1](-[#8]-[#15](=[#8])(-[#8])-[#8])(-[#6:4])-[#1:95].[#6:15]-[#6:14](=[#8:16])-[#8:2]-[#1]>>[#6:15]-[#6:14](=[#8:16])-[#8:2]-[#6:1](-[#8:3])(-[#6:4])-[#1:95],"EVODEX.2-P1785,EVODEX.2-P1786,EVODEX.2-P1791,EVODEX.2-P894,EVODEX.2-P896",74256660254711101977234384425142225243188968741909558713092404195387080831030
EVODEX.2-Em302,[#6:40]-[#6:39](=[#8:41])-[#8:38]-[#6](-[#8])(-[#6])-[#1]>>[#6:40]-[#6:39](=[#8:41])-[#8:38]-[#1],"EVODEX.2-P1793,EVODEX.2-P1795,EVODEX.2-P1797,EVODEX.2-P2855,EVODEX.2-P895",61747749838249443354263268725290823873191840907926047950074183782435777801925
EVODEX.2-Em303,[#6:3]-[#6:1](=[#8:4])-[#8:73]-[#1].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#8]-[#15](=[#8])(-[#8:73]-[#1])-[#8],"EVODEX.2-P1742,EVODEX.2-P1746,EVODEX.2-P1831,EVODEX.2-P3700,EVODEX.2-P897",55663976614288661754292760560676362932745125693661033263079366571627411225710
EVODEX.2-Em304,[#6:27](-[#16&+](-[#6])-[#6])(-[#1:65])(-[#1:66])-[#1:67].[#6:38]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#1]):[#6:31](-[#8:33]):[#6:34]:1-[#1:120])-[#1:117]>>[#6:38]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#6:27](-[#1:65])(-[#1:66])-[#1:67]):[#6:31](-[#8:33]):[#6:34]:1-[#1:120])-[#1:117],"EVODEX.2-P1969,EVODEX.2-P2883,EVODEX.2-P2951,EVODEX.2-P902,EVODEX.2-P904",100081614764211797266100677139595638025276171311875746516763194923909999899100
EVODEX.2-Em305,[#6:38]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#1]):[#6:31](-[#8:33]):[#6:34]:1-[#1:120])-[#1:117]>>[#6:38]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#6](-[#1])(-[#1])-[#1]):[#6:31](-[#8:33]):[#6:34]:1-[#1:120])-[#1:117],"EVODEX.2-P1970,EVODEX.2-P1971,EVODEX.2-P2174,EVODEX.2-P2952,EVODEX.2-P903",56763613462924896916441333558595630063744166238998347799652951597799588721030
EVODEX.2-Em306,[#6:38]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#6:1](-[#1:115])(-[#1:116])-[#1:117]):[#6:31](-[#8:33]):[#6:34]:1-[#1:119])-[#1:114]>>[#6:1](-[#16&+](-[#6])-[#6])(-[#1:115])(-[#1:116])-[#1:117].[#6:38]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#1]):[#6:31](-[#8:33]):[#6:34]:1-[#1:119])-[#1:114],"EVODEX.2-P2175,EVODEX.2-P2178,EVODEX.2-P2876,EVODEX.2-P2885,EVODEX.2-P905",33865430939101038928914746933710241263102129246170488807204808408102342827253
EVODEX.2-Em307,[#6:3]-[#16:2]-[#6:4].[#6:39]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#6:1](-[#1:116])(-[#1:117])-[#1:118]):[#6:31](-[#8:33]):[#6:34]:1-[#1:122])-[#1:115]>>[#6:1](-[#16&+:2](-[#6:4])-[#6:3])(-[#1:116])(-[#1:117])-[#1:118].[#6:39]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#1]):[#6:31](-[#8:33]):[#6:34]:1-[#1:122])-[#1:115],"EVODEX.2-P2176,EVODEX.2-P2870,EVODEX.2-P2874,EVODEX.2-P2882,EVODEX.2-P906",78304877329445499566404719464614723379956541804968784766288430780286385134209
EVODEX.2-Em308,[#6:39]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#6](-[#1])(-[#1])-[#1]):[#6:31](-[#8:33]):[#6:34]:1-[#1:122])-[#1:115]>>[#6:39]-[#6:36]1:[#6:32](-[#6:35]):[#6:30](:[#6:29](-[#8:28]-[#1]):[#6:31](-[#8:33]):[#6:34]:1-[#1:122])-[#1:115],"EVODEX.2-P2177,EVODEX.2-P2871,EVODEX.2-P2875,EVODEX.2-P2884,EVODEX.2-P907",66619933818070412291786800162304684024405722266019749313236408918329746957300
EVODEX.2-Em309,[#8:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:36].[#7:23]-[#6:21]1:[#7:22]:[#6:20](:[#7:17]:[#6:15]2:[#7:2](:[#6:16](:[#7:19]:[#6:18]:1:2)-[#1:51])-[#1])-[#1:49]>>[#7:23]-[#6:21]1:[#7:22]:[#6:20](:[#7:17]:[#6:15]2:[#6:18]:1:[#7:19]:[#6:16](:[#7:2]:2-[#6:1](-[#8:3])(-[#6:4])-[#1:36])-[#1:51])-[#1:49],"EVODEX.2-P1622,EVODEX.2-P3614,EVODEX.2-P3615,EVODEX.2-P3617,EVODEX.2-P912",30601047221988820528499545515916504320668362382702652698101661366715348310473
EVODEX.2-Em310,[#6:3]-[#6:2](=[#6:4](-[#6:5])-[#1:82])-[#6:1](-[#8:77]-[#1])(-[#1:98])-[#1:99].[#8:78](-[#1])-[#1]>>[#6:1](-[#6:2](-[#6:3])=[#6:4](-[#6:5])-[#1:82])(-[#1:98])(-[#1:99])-[#1].[#8:77]=[#8:78],"EVODEX.2-P1594,EVODEX.2-P1623,EVODEX.2-P1624,EVODEX.2-P914,EVODEX.2-P915",47884867297303917579433140202544639844969844219848484909688817365214885461470
EVODEX.2-Em311,[#6:3]-[#6:1](=[#7:7]-[#1])-[#6:4](=[#8:5])-[#8:6]>>[#6:3]-[#6:1](=[#8])-[#6:4](=[#8:5])-[#8:6].[#7:7](-[#1])(-[#1])-[#1],"EVODEX.2-P3361,EVODEX.2-P3377,EVODEX.2-P3484,EVODEX.2-P917,EVODEX.2-P997",112353535736737880991432809785536340149163430806063405629914470109265937202712
EVODEX.2-Em312,[#6:51](-[#6:52](=[#8:54])-[#16:1]-[#6:2])(-[#1:59])(-[#1:60])-[#1].[#6:55]-[#6:50](=[#8:49])-[#6:56](=[#8:57])-[#8:58].[#8:53](-[#1])-[#1]>>[#6:2]-[#16:1]-[#1].[#6:55]-[#6:50](-[#8:49]-[#1])(-[#6:51](-[#6:52](=[#8:54])-[#8:53]-[#1])(-[#1:59])-[#1:60])-[#6:56](=[#8:57])-[#8:58],"EVODEX.2-P1147,EVODEX.2-P1155,EVODEX.2-P1185,EVODEX.2-P1193,EVODEX.2-P919",89884229811689071535665140151774871468108041850491491134826156703009846618780
EVODEX.2-Em313,[#6:10]-[#6:8](-[#6:11])=[#7]-[#8]>>[#6:10]-[#6:8](-[#6:11])=[#8],"EVODEX.2-P1894,EVODEX.2-P2010,EVODEX.2-P2101,EVODEX.2-P3229,EVODEX.2-P920",16556625160858582069365410582613669194201665241879292840363452504295345110683
EVODEX.2-Em314,[#6:9]-[#6:7](-[#7](-[#1])-[#1])(-[#6:10](=[#8:13])-[#8:14])-[#1]>>[#6:9]-[#6:7](=[#8])-[#6:10](=[#8:13])-[#8:14],"EVODEX.2-P2054,EVODEX.2-P3379,EVODEX.2-P921,EVODEX.2-P959,EVODEX.2-P974",67068005391413893994264150433123366297281630117138466236262942956220199870015
EVODEX.2-Em316,[#7:19]-[#6:18](=[#8:20])-[#6:12]1=[#6:17](-[#7:16](-[#6:21])-[#6:15](=[#6:14](-[#6:13]-1(-[#1:84])-[#1])-[#1:83])-[#1:82])-[#1:59].[#6:3]-[#6:1](=[#8:56])-[#6:4](=[#8:5])-[#8:6].[#6:7]-[#7:2](-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#6:7])-[#1])(-[#6:4](=[#8:5])-[#8:6])-[#1].[#7:19]-[#6:18](=[#8:20])-[#6:12]1:[#6:13](:[#6:14](:[#6:15](:[#7&+:16](-[#6:21]):[#6:17]:1-[#1:59])-[#1:82])-[#1:83])-[#1:84].[#8:56](-[#1])-[#1],"EVODEX.2-P3146,EVODEX.2-P3153,EVODEX.2-P925,EVODEX.2-P935,EVODEX.2-P942",29235026602076854912610669104051257934201940285696125193821392013802038338474
EVODEX.2-Em317,[#7:19]-[#6:18](=[#8:20])-[#6:12]1=[#6:17](-[#7:16](-[#6:21])-[#6:15](=[#6:14](-[#6:13]-1(-[#1:84])-[#1])-[#1:83])-[#1:82])-[#1:59].[#6:7]-[#7:2](-[#1])-[#1]>>[#6]-[#6](-[#7:2](-[#6:7])-[#1])(-[#6](=[#8])-[#8])-[#1].[#7:19]-[#6:18](=[#8:20])-[#6:12]1:[#6:13](:[#6:14](:[#6:15](:[#7&+:16](-[#6:21]):[#6:17]:1-[#1:59])-[#1:82])-[#1:83])-[#1:84],"EVODEX.2-P926,EVODEX.2-P940,EVODEX.2-P943,EVODEX.2-P946,EVODEX.2-P951",102180179091566438602425978689836250769815211764588265254457976224660634099382
EVODEX.2-Em318,[#6:3]-[#6:1](=[#8])-[#6:4](=[#8:5])-[#8:6].[#6:7]-[#7:2](-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#6:7])-[#1])(-[#6:4](=[#8:5])-[#8:6])-[#1],"EVODEX.2-P3148,EVODEX.2-P3150,EVODEX.2-P3155,EVODEX.2-P927,EVODEX.2-P952",55272371965166665682667035364259660470647826304880289061930223391694655341175
EVODEX.2-Em319,[#6:7]-[#7:2](-[#1])-[#1]>>[#6]-[#6](-[#7:2](-[#6:7])-[#1])(-[#6](=[#8])-[#8])-[#1],"EVODEX.2-P928,EVODEX.2-P936,EVODEX.2-P945,EVODEX.2-P948,EVODEX.2-P950",29446500782889757696007133480923327795348844919735118096124219461609585304181
EVODEX.2-Em320,[#6:1](-[#6:4](=[#8:5])-[#6:6](=[#8:7])-[#8:8])(-[#1:10])(-[#1:11])-[#1].[#6:9]-[#6:2](=[#8:3])-[#1:17]>>[#6:9]-[#6:2](-[#8:3]-[#1])(-[#6:1](-[#6:4](=[#8:5])-[#6:6](=[#8:7])-[#8:8])(-[#1:10])-[#1:11])-[#1:17],"EVODEX.2-P929,EVODEX.2-P983,EVODEX.2-P985,EVODEX.2-P986,EVODEX.2-P989",113263208388218926197728707708848640086923537220496902428603899482041736885944
EVODEX.2-Em321,[#6:9]-[#6:2](=[#8:3])-[#1:17]>>[#6:9]-[#6:2](-[#8:3]-[#1])(-[#6](-[#6](=[#8])-[#6](=[#8])-[#8])(-[#1])-[#1])-[#1:17],"EVODEX.2-P930,EVODEX.2-P932,EVODEX.2-P984,EVODEX.2-P987,EVODEX.2-P988",18809540124029227752641177822103691518461480182089384240838436321772996412758
EVODEX.2-Em323,[#7:21]-[#6:20](=[#8:22])-[#6:14]1=[#6:19](-[#7:18](-[#6:23])-[#6:17](=[#6:16](-[#6:15]-1(-[#1:86])-[#1])-[#1:85])-[#1:84])-[#1:61].[#6:3]-[#6:1](=[#8])-[#6:4](=[#8:5])-[#8:6].[#6:7]-[#7:2](-[#1])-[#1]>>[#6:7]-[#7:2](-[#6:1](-[#6:3])(-[#6:4](=[#8:5])-[#8:6])-[#1])-[#1].[#7:21]-[#6:20](=[#8:22])-[#6:14]1:[#6:15](:[#6:16](:[#6:17](:[#7&+:18](-[#6:23]):[#6:19]:1-[#1:61])-[#1:84])-[#1:85])-[#1:86],"EVODEX.2-P3147,EVODEX.2-P3149,EVODEX.2-P3154,EVODEX.2-P3180,EVODEX.2-P933",68957032375558309310803348269355785128251728018148677799534546701719118988484
EVODEX.2-Em324,[#6:3]-[#6:1](=[#8])-[#6:4](=[#8:5])-[#8:6].[#7:2](-[#1])(-[#1])-[#1].[#8:8](-[#8:9]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#6:4](=[#8:5])-[#8:6])-[#1].[#8:8]=[#8:9],"EVODEX.2-P2085,EVODEX.2-P3006,EVODEX.2-P3055,EVODEX.2-P3066,EVODEX.2-P937",106363893006579800433077269293759754896389293704432812489292854779973605509336
EVODEX.2-Em325,[#6:3]-[#6:1](=[#8])-[#6:4](=[#8:5])-[#8:6].[#8:8](-[#8:9]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7](-[#1])-[#1])(-[#6:4](=[#8:5])-[#8:6])-[#1].[#8:8]=[#8:9],"EVODEX.2-P2251,EVODEX.2-P2896,EVODEX.2-P3048,EVODEX.2-P3054,EVODEX.2-P938",112271154537377491937841921824544365401224217986556773940418682469609512171416
EVODEX.2-Em326,[#6:9]-[#6:7](-[#7](-[#1])-[#1])(-[#6:10])-[#1]>>[#6:9]-[#6:7](=[#8])-[#6:10],"EVODEX.2-P1651,EVODEX.2-P1694,EVODEX.2-P3232,EVODEX.2-P3399,EVODEX.2-P939",114211310289156425240574022209876500450463932156630676766992236563040979236570
EVODEX.2-Em327,[#6:3]-[#6:1](=[#8:62])-[#6:4](=[#8:5])-[#8:6].[#6:7]-[#7:2](-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#6:7])-[#1])(-[#6:4](=[#8:5])-[#8:6])-[#1].[#8:62](-[#1])-[#1],"EVODEX.2-P3151,EVODEX.2-P941,EVODEX.2-P944,EVODEX.2-P947,EVODEX.2-P949",99413894928797394827455161925644392493497471156964142051015189408053021567590
EVODEX.2-Em330,[#7:2](-[#6](-[#6](=[#8])-[#8])(-[#1])-[#1])(-[#1])-[#1].[#6:3]-[#6:1](=[#8])-[#6:4](=[#8:5])-[#8:6]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#6:4](=[#8:5])-[#8:6])-[#1],"EVODEX.2-P1629,EVODEX.2-P3419,EVODEX.2-P3420,EVODEX.2-P3424,EVODEX.2-P962",1705272855584870076818930374258511597148573425783398183222863712692995104721
EVODEX.2-Em331,[#7](-[#6:7](-[#6:9])(-[#1:16])-[#1])(-[#1])-[#1]>>[#8]=[#6:7](-[#6:9])-[#1:16],"EVODEX.2-P3239,EVODEX.2-P3431,EVODEX.2-P3505,EVODEX.2-P3537,EVODEX.2-P970",77788936391560326393437055599852171781029407124267411172537730416316591345896
EVODEX.2-Em332,[#6:1](-[#6:2](=[#8:5])-[#6:6](=[#8:7])-[#8:8])(-[#1:35])(-[#1:36])-[#1].[#8:13]-[#15:12](=[#8:14])(-[#8:15])-[#8:11]-[#15:4](=[#8:9])(-[#8:3]-[#1])-[#8:10]>>[#6:1](=[#6:2](-[#8:3]-[#15:4](=[#8:9])(-[#8:5]-[#1])-[#8:10])-[#6:6](=[#8:7])-[#8:8])(-[#1:35])-[#1:36].[#8:13]-[#15:12](=[#8:14])(-[#8:11]-[#1])-[#8:15],"EVODEX.2-P3717,EVODEX.2-P975,EVODEX.2-P978,EVODEX.2-P979,EVODEX.2-P981",43358640635944056757332691828927371885919704153714305821791988677854940269261
EVODEX.2-Em333,[#8:13]-[#15:12](=[#8:14])(-[#8:15])-[#8:11]-[#15:4](=[#8:9])(-[#8:3]-[#1])-[#8:10]>>[#6](=[#6](-[#8:3]-[#15:4](=[#8:9])(-[#8]-[#1])-[#8:10])-[#6](=[#8])-[#8])(-[#1])-[#1].[#8:13]-[#15:12](=[#8:14])(-[#8:11]-[#1])-[#8:15],"EVODEX.2-P976,EVODEX.2-P977,EVODEX.2-P980,EVODEX.2-P982,EVODEX.2-P991",45988272023661421266487437403042468552973809986254280408331101549422908691343
EVODEX.2-Em334,[#6:2]-[#6:1](=[#8:3])-[#6](=[#8])-[#8]>>[#6:2]-[#6:1](=[#8:3])-[#1],"EVODEX.2-P1632,EVODEX.2-P1677,EVODEX.2-P2897,EVODEX.2-P3792,EVODEX.2-P992",46617232570627386861289209973965239262620167174808892370802348545335970139613
EVODEX.2-Em335,[#6:3]-[#6:1](=[#8])-[#6:4].[#7:2](-[#1])(-[#1])-[#1]>>[#6:4]-[#6:1](-[#6:3])(-[#7:2](-[#1])-[#1])-[#1],"EVODEX.2-P1633,EVODEX.2-P1678,EVODEX.2-P2082,EVODEX.2-P3040,EVODEX.2-P993",89353376874450443657431393903932794079900009968895799490020001964258406820392
EVODEX.2-Em336,[#7:14]-[#6:13](=[#8:15])-[#6:7]1=[#6:12](-[#7:11](-[#6:16])-[#6:10](=[#6:9](-[#6:8]-1(-[#1:79])-[#1])-[#1:78])-[#1:77])-[#1:54].[#6:3]-[#6:1](=[#8])-[#6:4]>>[#6:3]-[#6:1](-[#7](-[#1])-[#1])(-[#6:4])-[#1].[#7:14]-[#6:13](=[#8:15])-[#6:7]1:[#6:8](:[#6:9](:[#6:10](:[#7&+:11](-[#6:16]):[#6:12]:1-[#1:54])-[#1:77])-[#1:78])-[#1:79],"EVODEX.2-P1886,EVODEX.2-P2003,EVODEX.2-P2065,EVODEX.2-P2067,EVODEX.2-P994",72844386945741999460208344534407235728521756168841373442934362579057674143767
