Name	Reactants	SMARTS	Products
19_0	Any;Any	[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:5].[N&D1&v3&H2&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:7]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[O&D1&v2&H1&+0&!R:10]>>[C&D3&v4&H1&+0&!R&z2:1](-[N&D1&v3&H2&+0&!R:6])-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:2]=[C&D2&v4&H1&+0&!R&z1:7]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[O&D1&v2&H1&+0&!R:10]	Any;Any
19_1	CARBONYL_CoF;AMINO_CoF	[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:5].[N&D1&v3&H2&+0&!R:6]-[C&D2&v4&H2&+0&!R&z1:7]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[O&D1&v2&H1&+0&!R:10]>>[C&D3&v4&H1&+0&!R&z2:1](-[N&D1&v3&H2&+0&!R:6])-[C&D3&v4&H0&+0&!R&z2:3](=[O&D1&v2&H0&+0&!R:4])-[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:2]=[C&D2&v4&H1&+0&!R&z1:7]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[O&D1&v2&H1&+0&!R:10]	AMINO_CoF;CARBONYL_CoF
20_0	Any;Any;Any	[N&D3&v3&H0&+0&!R:1](-[C&D1&v4&H3&+0&!R&z1:2])-[C&D1&v4&H3&+0&!R&z1:3].[S&D2&v2&H0&+0&!R:4].[S&D2&v2&H0&+0&!R:5]>>[C&D1&v4&H3&+0&!R&z1:2]-[S&D3&v3&H0&+&!R:4].[C&D1&v4&H3&+0&!R&z1:3]-[S&D3&v3&H0&+&!R:5].[N&D1&v3&H2&+0&!R:1]	Any;Any;Any
20_1	Any;METHYL_ACCEPTOR_CoF;METHYL_ACCEPTOR_CoF	[N&D3&v3&H0&+0&!R:1](-[C&D1&v4&H3&+0&!R&z1:2])-[C&D1&v4&H3&+0&!R&z1:3].[S&D2&v2&H0&+0&!R:4].[S&D2&v2&H0&+0&!R:5]>>[C&D1&v4&H3&+0&!R&z1:2]-[S&D3&v3&H0&+&!R:4].[C&D1&v4&H3&+0&!R&z1:3]-[S&D3&v3&H0&+&!R:5].[N&D1&v3&H2&+0&!R:1]	METHYL_DONOR_CoF;METHYL_DONOR_CoF;Any
21_0	Any;Any;Any	[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[C&D1&v4&H3&+0&!R&z1:3]-[S&D3&v3&H0&+&!R:4].[N&D1&v3&H2&+0&!R:5]>>[N&D3&v3&H0&+0&!R:5](-[C&D1&v4&H3&+0&!R&z1:1])-[C&D1&v4&H3&+0&!R&z1:3].[S&D2&v2&H0&+0&!R:2].[S&D2&v2&H0&+0&!R:4]	Any;Any;Any
21_1	METHYL_DONOR_CoF;METHYL_DONOR_CoF;Any	[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[C&D1&v4&H3&+0&!R&z1:3]-[S&D3&v3&H0&+&!R:4].[N&D1&v3&H2&+0&!R:5]>>[N&D3&v3&H0&+0&!R:5](-[C&D1&v4&H3&+0&!R&z1:1])-[C&D1&v4&H3&+0&!R&z1:3].[S&D2&v2&H0&+0&!R:2].[S&D2&v2&H0&+0&!R:4]	Any;METHYL_ACCEPTOR_CoF;METHYL_ACCEPTOR_CoF
22_0	Any;WATER	[N&D2&v3&H1&+0&!R:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])~[*:4]~[N&D2&v3&H1&+0&!R:5].[O&D0&v2&H2&+0&!R:6]>>[*:4](~[N&D2&v3&H1&+0&!R:5])~[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[O&D1&v2&H1&+0&!R:6].[N&D1&v3&H2&+0&!R:1]	Any;Any
23_0	Any;WATER	[N&D2&v3&H1&+0&!R:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H1&+0&!R&z1:4](-[C&D2&v4&H2&+0&!R&z1:5]-[S&D1&v2&H1&+0&!R:6])-[N&D2&v3&H1&+0&!R:7].[O&D0&v2&H2&+0&!R:8]>>[N&D1&v3&H2&+0&!R:1].[N&D2&v3&H1&+0&!R:7]-[C&D3&v4&H1&+0&!R&z1:4](-[C&D2&v4&H2&+0&!R&z1:5]-[S&D1&v2&H1&+0&!R:6])-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[O&D1&v2&H1&+0&!R:8]	Any;Any
25_0	Any;Any	[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[N&D3&v3&H0&+0&!R:3]>>[N&D4&v4&H0&+&!R:3]-[C&D1&v4&H3&+0&!R&z1:1].[S&D2&v2&H0&+0&!R:2]	Any;Any
25_1	METHYL_DONOR_CoF;Any	[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[N&D3&v3&H0&+0&!R:3]>>[N&D4&v4&H0&+&!R:3]-[C&D1&v4&H3&+0&!R&z1:1].[S&D2&v2&H0&+0&!R:2]	Any;METHYL_ACCEPTOR_CoF
