id,smarts,confidence
7379,[O&D0&v2&H2&+0&!R:1].[O&D2&v2&H0&+0&R:2]-[C&D4&v4&H0&+0&R&z2:3](-[C&D1&v4&H3&+0&!R&z0:4])(-[C&D2&v4&H2&+0&R&z0:5])-[O&D2&v2&H0&+0&R:6]-[C&D3&v4&H0&+0&R&z2:7].[c&D3&v4&H0&+0&R&z0:8]1:[c&D2&v4&H1&+0&R&z1:9]:[n&D3&v4&H0&+&R:10](-[C@&D3&v4&H1&+0&R&z2:11]2-[O&D2&v2&H0&+0&R:12]-[C@&D3&v4&H1&+0&R&z1:13](-[C&D2&v4&H2&+0&!R&z1:14])-[C@@&D3&v4&H1&+0&R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C@@&D3&v4&H1&+0&R&z1:17]-2-[O&D1&v2&H1&+0&!R:18]):[c&D2&v4&H1&+0&R&z1:19]:[c&D2&v4&H1&+0&R&z0:20]:[c&D2&v4&H1&+0&R&z0:21]:1>>[C&D3&v4&H0&+0&R&z0:8]1=[C&D2&v4&H1&+0&R&z1:9]-[N&D3&v3&H0&+0&R:10](-[C@&D3&v4&H1&+0&R&z2:11]2-[O&D2&v2&H0&+0&R:12]-[C@&D3&v4&H1&+0&R&z1:13](-[C&D2&v4&H2&+0&!R&z1:14])-[C@@&D3&v4&H1&+0&R&z1:15](-[O&D1&v2&H1&+0&!R:16])-[C@@&D3&v4&H1&+0&R&z1:17]-2-[O&D1&v2&H1&+0&!R:18])-[C&D2&v4&H1&+0&R&z1:19]=[C&D2&v4&H1&+0&R&z0:20]-[C&D2&v4&H2&+0&R&z0:21]-1.[O&D1&v2&H0&+0&!R:6]=[O&D1&v2&H0&+0&!R:1].[O&D2&v2&H0&+0&R:2]-[C@&D4&v4&H0&+0&R&z1:3](-[C&D1&v4&H3&+0&!R&z0:4])(-[C&D2&v4&H2&+0&R&z0:5])-[C&D3&v4&H0&+0&R&z1:7],0.2651894431218943
7380,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z0:2](/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D3&v4&H0&+0&R&z0:5]=[C&D3&v4&H0&+0&R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7]\[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D3&v4&H0&+0&!R&z0:10](-[C&D1&v4&H3&+0&!R&z0:11])=[C&D2&v4&H1&+0&!R&z0:12]\[C&D3&v4&H0&+0&!R&z2:13].[O&D1&v2&H0&+0&!R:14]=[O&D1&v2&H0&+0&!R:15].[c&D3&v4&H0&+0&R&z1:16]1:[c&D3&v4&H0&+0&R&z1:17]-[N&D3&v3&H0&+0&R:18]-[c&D3&v4&H0&+0&R&z2:19]:[c&D3&v4&H0&+0&R&z1:20]-[N&D2&v3&H1&+0&R:21]-1>>[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z0:2](/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D4&v4&H0&+0&R&z1:5]1-[O&D2&v2&H0&+0&R:14]-[C&D4&v4&H0&+0&R&z1:6]-1)=[C&D2&v4&H1&+0&!R&z0:7]\[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D3&v4&H0&+0&!R&z0:10](-[C&D1&v4&H3&+0&!R&z0:11])=[C&D2&v4&H1&+0&!R&z0:12]\[C&D3&v4&H0&+0&!R&z2:13].[O&D0&v2&H2&+0&!R:15].[c&D3&v4&H0&+0&R&z1:16]1:[n&D2&v3&H0&+0&R:21]:[c&D3&v4&H0&+0&R&z1:20]-[c&D3&v4&H0&+0&R&z2:19]:[n&D3&v3&H0&+0&R:18]:[c&D3&v4&H0&+0&R&z1:17]:1,0.20269691072285442
7381,([C&D1&v4&H3&+0&!R&z0:1].[C&D1&v4&H3&+0&!R&z0:2]-[C&D3&v4&H0&+0&!R&z0:3](/[C&D2&v4&H1&+0&!R&z0:4]=[C&D2&v4&H1&+0&!R&z0:5]/[C&D3&v4&H0&+0&R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7]\[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D3&v4&H0&+0&!R&z0:10](-[C&D1&v4&H3&+0&!R&z0:11])=[C&D2&v4&H1&+0&!R&z0:12]\[C&D3&v4&H0&+0&!R&z2:13]).[O&D1&v2&H0&+0&!R:14]=[O&D1&v2&H0&+0&!R:15].[c&D3&v4&H0&+0&R&z1:16]1:[c&D3&v4&H0&+0&R&z1:17]-[N&D3&v3&H0&+0&R:18]-[c&D3&v4&H0&+0&R&z2:19]:[c&D3&v4&H0&+0&R&z1:20]-[N&D2&v3&H1&+0&R:21]-1>>([C&D1&v4&H3&+0&!R&z0:2]-[C&D3&v4&H0&+0&!R&z0:3](/[C&D2&v4&H1&+0&!R&z0:4]=[C&D2&v4&H1&+0&!R&z0:5]/[C&D3&v4&H0&+0&R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7]\[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]\[C&D3&v4&H0&+0&!R&z0:10](-[C&D1&v4&H3&+0&!R&z0:11])=[C&D2&v4&H1&+0&!R&z0:12]\[C&D3&v4&H0&+0&!R&z2:13].[C&D2&v4&H2&+0&!R&z1:1]-[O&D1&v2&H1&+0&!R:14]).[O&D0&v2&H2&+0&!R:15].[c&D3&v4&H0&+0&R&z1:16]1:[n&D2&v3&H0&+0&R:21]:[c&D3&v4&H0&+0&R&z1:20]-[c&D3&v4&H0&+0&R&z2:19]:[n&D3&v3&H0&+0&R:18]:[c&D3&v4&H0&+0&R&z1:17]:1,0.22579762331618375
7382,([C&D2&v4&H2&+0&R&z0:1].[C&D3&v4&H0&+0&R&z0:2]/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D3&v4&H0&+0&!R&z0:5](-[C&D1&v4&H3&+0&!R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]/[C&D3&v4&H0&+0&!R&z0:10](-[C&D1&v4&H3&+0&!R&z0:11])=[C&D2&v4&H1&+0&!R&z0:12]/[C&D3&v4&H0&+0&!R&z2:13]).[O&D1&v2&H0&+0&!R:14]=[O&D1&v2&H0&+0&!R:15].[c&D3&v4&H0&+0&R&z1:16]1:[c&D3&v4&H0&+0&R&z1:17]-[N&D3&v3&H0&+0&R:18]-[c&D3&v4&H0&+0&R&z2:19]:[c&D3&v4&H0&+0&R&z1:20]-[N&D2&v3&H1&+0&R:21]-1>>([C&D3&v4&H0&+0&R&z0:2]/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D3&v4&H0&+0&!R&z0:5](-[C&D1&v4&H3&+0&!R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]/[C&D3&v4&H0&+0&!R&z0:10](-[C&D1&v4&H3&+0&!R&z0:11])=[C&D2&v4&H1&+0&!R&z0:12]/[C&D3&v4&H0&+0&!R&z2:13].[C&D3&v4&H1&+0&R&z1:1]-[O&D1&v2&H1&+0&!R:14]).[O&D0&v2&H2&+0&!R:15].[c&D3&v4&H0&+0&R&z1:16]1:[n&D2&v3&H0&+0&R:21]:[c&D3&v4&H0&+0&R&z1:20]-[c&D3&v4&H0&+0&R&z2:19]:[n&D3&v3&H0&+0&R:18]:[c&D3&v4&H0&+0&R&z1:17]:1,0.3267015762539976
7383,[C&D3&v4&H0&+0&R&z0:1](=[C&D3&v4&H0&+0&R&z0:2]/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D3&v4&H0&+0&!R&z0:5](-[C&D1&v4&H3&+0&!R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]/[C&D3&v4&H0&+0&!R&z0:10](-[C&D1&v4&H3&+0&!R&z0:11])=[C&D2&v4&H1&+0&!R&z0:12]/[C&D3&v4&H0&+0&!R&z2:13])-[C&D2&v4&H2&+0&R&z0:14]-[C&D2&v4&H2&+0&R&z0:15].[O&D1&v2&H0&+0&!R:16]=[O&D1&v2&H0&+0&!R:17].[c&D3&v4&H0&+0&R&z1:18]1:[c&D3&v4&H0&+0&R&z1:19]-[N&D3&v3&H0&+0&R:20]-[c&D3&v4&H0&+0&R&z2:21]:[c&D3&v4&H0&+0&R&z1:22]-[N&D2&v3&H1&+0&R:23]-1>>[C&D3&v4&H0&+0&R&z0:1](=[C&D3&v4&H0&+0&R&z0:2]/[C&D2&v4&H1&+0&!R&z0:3]=[C&D2&v4&H1&+0&!R&z0:4]/[C&D3&v4&H0&+0&!R&z0:5](-[C&D1&v4&H3&+0&!R&z0:6])=[C&D2&v4&H1&+0&!R&z0:7]/[C&D2&v4&H1&+0&!R&z0:8]=[C&D2&v4&H1&+0&!R&z0:9]/[C&D3&v4&H0&+0&!R&z0:10](-[C&D1&v4&H3&+0&!R&z0:11])=[C&D2&v4&H1&+0&!R&z0:12]/[C&D3&v4&H0&+0&!R&z2:13])-[C@&D3&v4&H1&+0&R&z1:14](-[C&D2&v4&H2&+0&R&z0:15])-[O&D1&v2&H1&+0&!R:16].[O&D0&v2&H2&+0&!R:17].[c&D3&v4&H0&+0&R&z1:18]1:[n&D2&v3&H0&+0&R:23]:[c&D3&v4&H0&+0&R&z1:22]-[c&D3&v4&H0&+0&R&z2:21]:[n&D3&v3&H0&+0&R:20]:[c&D3&v4&H0&+0&R&z1:19]:1,0.31842760433529904
7384,[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12]-[O&D1&v2&H1&+0&!R:13].[O&D0&v2&H2&+0&!R:14].[c&D3&v4&H0&+0&R&z1:15]1:[c&D3&v4&H0&+0&R&z1:16]:[n&D3&v3&H0&+0&R:17]:[c&D3&v4&H0&+0&R&z2:18]-[c&D3&v4&H0&+0&R&z1:19]:[n&D2&v3&H0&+0&R:20]:1>>[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D2&v4&H1&+0&!R&z1:12].[O&D1&v2&H0&+0&!R:13]=[O&D1&v2&H0&+0&!R:14].[c&D3&v4&H0&+0&R&z1:15]1:[c&D3&v4&H0&+0&R&z1:16]-[N&D3&v3&H0&+0&R:17]-[c&D3&v4&H0&+0&R&z2:18]:[c&D3&v4&H0&+0&R&z1:19]-[N&D2&v3&H1&+0&R:20]-1,0.16618150266021334
7385,[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12](-[O&D1&v2&H1&+0&!R:13])=[O&D1&v2&H0&+0&!R:14].[C&D3&v4&H0&+0&R&z0:15]1=[C&D2&v4&H1&+0&R&z1:16]-[N&D3&v3&H0&+0&R:17](-[C@&D3&v4&H1&+0&R&z2:18]2-[O&D2&v2&H0&+0&R:19]-[C@&D3&v4&H1&+0&R&z1:20](-[C&D2&v4&H2&+0&!R&z1:21])-[C@@&D3&v4&H1&+0&R&z1:22](-[O&D1&v2&H1&+0&!R:23])-[C@@&D3&v4&H1&+0&R&z1:24]-2-[O&D1&v2&H1&+0&!R:25])-[C&D2&v4&H1&+0&R&z1:26]=[C&D2&v4&H1&+0&R&z0:27]-[C&D2&v4&H2&+0&R&z0:28]-1>>[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D2&v4&H1&+0&!R&z1:12]=[O&D1&v2&H0&+0&!R:13].[O&D0&v2&H2&+0&!R:14].[c&D3&v4&H0&+0&R&z0:15]1:[c&D2&v4&H1&+0&R&z0:28]:[c&D2&v4&H1&+0&R&z0:27]:[c&D2&v4&H1&+0&R&z1:26]:[n&D3&v4&H0&+&R:17](-[C@&D3&v4&H1&+0&R&z2:18]2-[O&D2&v2&H0&+0&R:19]-[C@&D3&v4&H1&+0&R&z1:20](-[C&D2&v4&H2&+0&!R&z1:21])-[C@@&D3&v4&H1&+0&R&z1:22](-[O&D1&v2&H1&+0&!R:23])-[C@@&D3&v4&H1&+0&R&z1:24]-2-[O&D1&v2&H1&+0&!R:25]):[c&D2&v4&H1&+0&R&z1:16]:1,0.3205379166557085
7386,[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12]-[O&D1&v2&H1&+0&!R:13].([C&D2&v4&H2&+0&!R&z1:14]-[C@@&D3&v4&H1&+0&R&z1:15]1-[O&D2&v2&H0&+0&R:16]-[C@@&D3&v4&H1&+0&R&z2:17](-[n&D3&v3&H0&+0&R:18])-[C@&D3&v4&H1&+0&R&z1:19](-[O&D1&v2&H1&+0&!R:20])-[C@&D3&v4&H1&+0&R&z1:21]-1-[O&D1&v2&H1&+0&!R:22].[O&D2&v2&H0&+0&!R:23](-[C@@&D3&v4&H1&+0&R&z2:24]1-[O&D2&v2&H0&+0&R:25]-[C@&D3&v4&H1&+0&R&z1:26](-[C&D3&v4&H0&+0&!R&z2:27])-[C@@&D3&v4&H1&+0&R&z1:28](-[O&D1&v2&H1&+0&!R:29])-[C@&D3&v4&H1&+0&R&z1:30](-[O&D1&v2&H1&+0&!R:31])-[C@@&D3&v4&H1&+0&R&z1:32]-1-[O&D1&v2&H1&+0&!R:33])-[P&D4&v5&H0&+0&!R:34])>>[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12]-[O&D2&v2&H0&+0&!R:23]-[C@&D3&v4&H1&+0&R&z2:24]1-[O&D2&v2&H0&+0&R:25]-[C@&D3&v4&H1&+0&R&z1:26](-[C&D3&v4&H0&+0&!R&z2:27])-[C@@&D3&v4&H1&+0&R&z1:28](-[O&D1&v2&H1&+0&!R:29])-[C@&D3&v4&H1&+0&R&z1:30](-[O&D1&v2&H1&+0&!R:31])-[C@@&D3&v4&H1&+0&R&z1:32]-1-[O&D1&v2&H1&+0&!R:33].([P&D4&v5&H0&+0&!R:34]-[O&D1&v2&H1&+0&!R:13].[n&D3&v3&H0&+0&R:18]-[C@&D3&v4&H1&+0&R&z2:17]1-[O&D2&v2&H0&+0&R:16]-[C@&D3&v4&H1&+0&R&z1:15](-[C&D2&v4&H2&+0&!R&z1:14])-[C@@&D3&v4&H1&+0&R&z1:21](-[O&D1&v2&H1&+0&!R:22])-[C@@&D3&v4&H1&+0&R&z1:19]-1-[O&D1&v2&H1&+0&!R:20]),0.4260156218244874
7387,[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12]-[O&D1&v2&H1&+0&!R:13].[O&D1&v2&H1&+0&!R:14]-[O&D1&v2&H1&+0&!R:15]>>[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D2&v4&H1&+0&!R&z1:12].[O&D0&v2&H2&+0&!R:13].[O&D1&v2&H0&+0&!R:14]=[O&D1&v2&H0&+0&!R:15],0.14650397861683168
7388,([C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12].[C&D3&v4&H0&+0&R&z1:13]=[O&D1&v2&H0&+0&!R:14]).[O&D0&v2&H2&+0&!R:15].[O&D0&v2&H2&+0&!R:16].[c&D3&v4&H0&+0&R&z1:17]1:[c&D3&v4&H0&+0&R&z1:18]:[n&D3&v3&H0&+0&R:19]:[c&D3&v4&H0&+0&R&z2:20]-[c&D3&v4&H0&+0&R&z1:21]:[n&D2&v3&H0&+0&R:22]:1>>([C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12].[C&D3&v4&H1&+0&R&z1:13]-[O&D1&v2&H1&+0&!R:14]).[O&D1&v2&H0&+0&!R:15]=[O&D1&v2&H0&+0&!R:16].[c&D3&v4&H0&+0&R&z1:17]1:[c&D3&v4&H0&+0&R&z1:18]-[N&D3&v3&H0&+0&R:19]-[c&D3&v4&H0&+0&R&z2:20]:[c&D3&v4&H0&+0&R&z1:21]-[N&D2&v3&H1&+0&R:22]-1,0.15209020171641455
7389,([C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12].[C&D3&v4&H1&+0&R&z1:13]-[O&D1&v2&H1&+0&!R:14]).[O&D1&v2&H0&+0&!R:15]=[O&D1&v2&H0&+0&!R:16].[c&D3&v4&H0&+0&R&z1:17]1:[c&D3&v4&H0&+0&R&z1:18]-[N&D3&v3&H0&+0&R:19]-[c&D3&v4&H0&+0&R&z2:20]:[c&D3&v4&H0&+0&R&z1:21]-[N&D2&v3&H1&+0&R:22]-1>>([C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12].[C&D3&v4&H0&+0&R&z1:13]=[O&D1&v2&H0&+0&!R:14]).[O&D0&v2&H2&+0&!R:15].[O&D0&v2&H2&+0&!R:16].[c&D3&v4&H0&+0&R&z1:17]1:[n&D2&v3&H0&+0&R:22]:[c&D3&v4&H0&+0&R&z1:21]-[c&D3&v4&H0&+0&R&z2:20]:[n&D3&v3&H0&+0&R:19]:[c&D3&v4&H0&+0&R&z1:18]:1,0.24561250096705597
7390,([C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12].[C&D3&v4&H1&+0&R&z1:13]-[O&D1&v2&H1&+0&!R:14]).[O&D0&v2&H2&+0&!R:15].[c&D3&v4&H0&+0&R&z1:16]1:[c&D3&v4&H0&+0&R&z1:17]:[n&D3&v3&H0&+0&R:18]:[c&D3&v4&H0&+0&R&z2:19]-[c&D3&v4&H0&+0&R&z1:20]:[n&D2&v3&H0&+0&R:21]:1>>([C&D2&v4&H2&+0&R&z0:13].[C&D3&v4&H0&+0&R&z0:1]/[C&D2&v4&H1&+0&!R&z0:2]=[C&D2&v4&H1&+0&!R&z0:3]/[C&D3&v4&H0&+0&!R&z0:4](-[C&D1&v4&H3&+0&!R&z0:5])=[C&D2&v4&H1&+0&!R&z0:6]/[C&D2&v4&H1&+0&!R&z0:7]=[C&D2&v4&H1&+0&!R&z0:8]/[C&D3&v4&H0&+0&!R&z0:9](-[C&D1&v4&H3&+0&!R&z0:10])=[C&D2&v4&H1&+0&!R&z0:11]/[C&D3&v4&H0&+0&!R&z2:12]).[O&D1&v2&H0&+0&!R:14]=[O&D1&v2&H0&+0&!R:15].[c&D3&v4&H0&+0&R&z1:16]1:[c&D3&v4&H0&+0&R&z1:17]-[N&D3&v3&H0&+0&R:18]-[c&D3&v4&H0&+0&R&z2:19]:[c&D3&v4&H0&+0&R&z1:20]-[N&D2&v3&H1&+0&R:21]-1,0.18843148719025196
