id,smarts,sources,hash
EVODEX.2-Dm93,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:62].[#8:51]=[#15:24](-[#8:2]-[#1])(-[#8:52])-[#8:53]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:62].[#15](=[#8])-[#8]-[#15:24](=[#8:51])(-[#8:52])-[#8:53],"EVODEX.2-P1761,EVODEX.2-P1775,EVODEX.2-P190,EVODEX.2-P2617,EVODEX.2-P3608",91634572023544290641891388768346024234919385667712587230258456884011561238165
EVODEX.2-Dm94,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:62].[#8:2](-[#1])-[#1].[#8]-[#15](=[#8])(-[#8])-[#8:22]-[#15:23]=[#8:24]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:62].[#8:24]=[#15:23]-[#8:22]-[#1],"EVODEX.2-P1762,EVODEX.2-P1776,EVODEX.2-P191,EVODEX.2-P2122,EVODEX.2-P3697",18334052788223469214625486844152493508745344005656797555247672086916031169736
EVODEX.2-Dm95,[#0:51]-[#6:49](=[#8:52])-[#16:1]-[#6:2].[#6:53]-[#8:50]-[#1]>>[#6:2]-[#16:1]-[#1].[#0:51]-[#6:49](=[#8:52])-[#8:50]-[#6:53],"EVODEX.2-P1604,EVODEX.2-P1614,EVODEX.2-P206,EVODEX.2-P2785,EVODEX.2-P3528",1812351427039777394239632577361233867621088495868043184235687906288178101669
EVODEX.2-Dm96,[#0:51]-[#6:49](=[#8:52])-[#16]-[#6].[#6:53]-[#8:50]-[#1]>>[#6:53]-[#8:50]-[#6:49](-[#0:51])=[#8:52],"EVODEX.2-P207,EVODEX.2-P209,EVODEX.2-P2786,EVODEX.2-P3529,EVODEX.2-P841",79799327987214453262192412780473991189899359298698408363575674572023799743941
EVODEX.2-Dm97,[#6:3]-[#6:1](=[#8:4])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8]-[#1],"EVODEX.2-P1565,EVODEX.2-P211,EVODEX.2-P3242,EVODEX.2-P3243,EVODEX.2-P809",14536949284179725652720954401544448665627205362811343844197368444153637501029
EVODEX.2-Dm104,[#6:3]-[#6:1](=[#8:4])-[#8:7]-[#1].[#8:36]=[#15:9](-[#8:2]-[#1])(-[#8:37])-[#8:38]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#8:7](-[#1])-[#1].[#15](=[#8])-[#8]-[#15:9](=[#8:36])(-[#8:37])-[#8:38],"EVODEX.2-P219,EVODEX.2-P2211,EVODEX.2-P3211,EVODEX.2-P3279,EVODEX.2-P3546",50627702474248167857622592562286248150819981564737169505960438409332685015386
EVODEX.2-Dm105,[#6:3]-[#6:1](=[#8:4])-[#8]-[#1].[#15:10](=[#8:12])-[#8:8]-[#1].[#8:36]=[#15:9](-[#8:2]-[#1])(-[#8:37])-[#8:38]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#15:10](=[#8:12])-[#8:8]-[#15:9](=[#8:36])(-[#8:37])-[#8:38],"EVODEX.2-P1783,EVODEX.2-P1837,EVODEX.2-P1843,EVODEX.2-P220,EVODEX.2-P3290",43963290219825368754938082189132548800390547763724960688665769797849157653206
EVODEX.2-Dm106,[#6:3]-[#6:1](=[#8:4])-[#8:7]-[#1].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#8:7](-[#1])-[#1],"EVODEX.2-P1834,EVODEX.2-P221,EVODEX.2-P2913,EVODEX.2-P3408,EVODEX.2-P891",10572330267360255817793916153750114611234952744831639694988286063100655738282
EVODEX.2-Dm113,[#6:29]-[#8:28]-[#6](-[#1])(-[#1])-[#1]>>[#6:29]-[#8:28]-[#1],"EVODEX.2-P238,EVODEX.2-P2844,EVODEX.2-P2847,EVODEX.2-P2853,EVODEX.2-P885",58872748326553121837156019610399182393941563060968897020682651092018709026373
EVODEX.2-Dm114,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:22].[#8:15]=[#15:14]-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#15:14]=[#8:15])(-[#6:4])-[#1:22],"EVODEX.2-P240,EVODEX.2-P2427,EVODEX.2-P2451,EVODEX.2-P3089,EVODEX.2-P3589",61069532534067426673479550706229726042018380335750544138397447283502189703137
EVODEX.2-Dm115,[#6:3]-[#6:1](-[#8:18]-[#1])(-[#6:4])-[#1:22]>>[#6:3]-[#6:1](-[#8]-[#15]=[#8])(-[#6:4])-[#1:22].[#8:18](-[#1])-[#1],"EVODEX.2-P1209,EVODEX.2-P241,EVODEX.2-P3846,EVODEX.2-P3847,EVODEX.2-P694",69751501254696060391112627126114079446193481965960921562956068860491530573581
EVODEX.2-Dm117,[#6:1](=[#6:2](-[#8:3]-[#15:8](=[#8:9])(-[#8:10])-[#8:11])-[#6:4]=[#8:5])(-[#1:28])-[#1:29].[#15:12](=[#8:14])-[#8:7]-[#1]>>[#6:1](-[#6:2](=[#8:3])-[#6:4]=[#8:5])(-[#1:28])(-[#1:29])-[#1].[#15:12](=[#8:14])-[#8:7]-[#15:8](=[#8:9])(-[#8:10])-[#8:11],"EVODEX.2-P243,EVODEX.2-P263,EVODEX.2-P842,EVODEX.2-P845,EVODEX.2-P847",92701892045094102627910433574007877279904574045922359125200930258462125731499
EVODEX.2-Dm118,[#6]=[#6](-[#8]-[#15:8](=[#8:9])(-[#8:10])-[#8:11])-[#6]=[#8].[#15:12](=[#8:14])-[#8:7]-[#1]>>[#15:12](=[#8:14])-[#8:7]-[#15:8](=[#8:9])(-[#8:10])-[#8:11],"EVODEX.2-P244,EVODEX.2-P264,EVODEX.2-P843,EVODEX.2-P844,EVODEX.2-P846",87207179113104648984080945085736801150164850757594044331818689633427586208043
EVODEX.2-Dm119,[#6:3]-[#6:1](-[#8:14]-[#15:16]=[#8:17])(-[#1:52])-[#1:53].[#8:24]-[#15:15](=[#8:25])(-[#8:26])-[#8:2]-[#15:10]=[#8:11]>>[#6:3]-[#6:1](-[#8:2]-[#15:10]=[#8:11])(-[#1:52])-[#1:53].[#8:24]-[#15:15](=[#8:25])(-[#8:26])-[#8:14]-[#15:16]=[#8:17],"EVODEX.2-P2381,EVODEX.2-P245,EVODEX.2-P3620,EVODEX.2-P3623,EVODEX.2-P416",104747078038342452190747823497536691331473509660242691672410364710860240220140
EVODEX.2-Dm120,[#15:30](=[#8:32])-[#8:28]-[#1].[#15](=[#8])-[#8]-[#15:29](=[#8:46])(-[#8:47])-[#8:48]>>[#15:30](=[#8:32])-[#8:28]-[#15:29](=[#8:46])(-[#8:47])-[#8:48],"EVODEX.2-P246,EVODEX.2-P2972,EVODEX.2-P2993,EVODEX.2-P3559,EVODEX.2-P3622",75172592108267909205825007379838385632123251698298214468149425137825313958024
EVODEX.2-Dm121,[#15:2](=[#8:4])-[#8:1]-[#15:19](=[#8:46])(-[#8:47])-[#8:48]>>[#15:2](=[#8:4])-[#8:1]-[#1].[#15](=[#8])-[#8]-[#15:19](=[#8:46])(-[#8:47])-[#8:48],"EVODEX.2-P247,EVODEX.2-P2994,EVODEX.2-P3582,EVODEX.2-P3600,EVODEX.2-P3636",82820765546498386759804807046015117777730519447527015757529907884713555976755
EVODEX.2-Dm122,[#6:3]-[#6:1](-[#8:14]-[#15:15]=[#8:16])(-[#6:4])-[#1:41]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:41].[#15:15](=[#8:16])-[#8:14]-[#1],"EVODEX.2-P1065,EVODEX.2-P249,EVODEX.2-P3634,EVODEX.2-P3760,EVODEX.2-P666",70203297999068823652153034437799088454868621633074169950029785681634311494918
EVODEX.2-Dm123,[#6:2]-[#6:1](=[#8:3])-[#8]-[#1].[#6:31](=[#8:33])-[#6:25]1:[#6:30](:[#6:29](:[#6:28](:[#7&+:27](-[#6:34]):[#6:26]:1-[#1:131])-[#1:108])-[#1:107])-[#1:106]>>[#6:2]-[#6:1](=[#8:3])-[#1].[#6:31](=[#8:33])-[#6:25]1=[#6:26](-[#7:27](-[#6:34])-[#6:28](=[#6:29](-[#6:30]-1(-[#1:106])-[#1])-[#1:107])-[#1:108])-[#1:131],"EVODEX.2-P1475,EVODEX.2-P250,EVODEX.2-P3163,EVODEX.2-P3167,EVODEX.2-P3187",82624758716464764542783115304865014649548241135793118943104741861374476258120
EVODEX.2-Dm124,[#6:2]-[#6:1](-[#8:68]-[#1])(-[#1:85])-[#1:86].[#6:30](=[#8:32])-[#6:24]1:[#6:29](:[#6:28](:[#6:27](:[#7&+:26](-[#6:33]):[#6:25]:1-[#1:132])-[#1:109])-[#1:108])-[#1:107].[#8:69](-[#1])-[#1]>>[#6:2]-[#6:1](-[#1:85])(-[#1:86])-[#1].[#6:30](=[#8:32])-[#6:24]1=[#6:25](-[#7:26](-[#6:33])-[#6:27](=[#6:28](-[#6:29]-1(-[#1:107])-[#1])-[#1:108])-[#1:109])-[#1:132].[#8:68]=[#8:69],"EVODEX.2-P1558,EVODEX.2-P1611,EVODEX.2-P1821,EVODEX.2-P2126,EVODEX.2-P252",1793569165674947317791382205597424045225006331925431018320963871657658321261
EVODEX.2-Dm125,[#6:2]-[#6:1](-[#8:68]-[#1])(-[#1:85])-[#1:86].[#6:30](=[#8:32])-[#6:24]1:[#6:29](:[#6:28](:[#6:27](:[#7&+:26](-[#6:33]):[#6:25]:1-[#1:132])-[#1:109])-[#1:108])-[#1:107]>>[#6:2]-[#6:1](-[#1:85])(-[#1:86])-[#1].[#6:30](=[#8:32])-[#6:24]1=[#6:25](-[#7:26](-[#6:33])-[#6:27](=[#6:28](-[#6:29]-1(-[#1:107])-[#1])-[#1:108])-[#1:109])-[#1:132].[#8:68]=[#8],"EVODEX.2-P1612,EVODEX.2-P1826,EVODEX.2-P2125,EVODEX.2-P253,EVODEX.2-P2755",103136970884912308819266295219579729143771948950292022845034837287080752951702
EVODEX.2-Dm126,([#6:11]-[#6:1](-[#8]-[#1])(-[#6:7])-[#1:20].[#15:3](=[#8:5])-[#8:2]-[#1])>>[#6:11]-[#6:1](-[#8:2]-[#15:3]=[#8:5])(-[#6:7])-[#1:20],"EVODEX.2-P254,EVODEX.2-P3591,EVODEX.2-P3625,EVODEX.2-P3861,EVODEX.2-P699",73092572267451579212381880135910836580755296356658306366522139099623891018076
EVODEX.2-Dm127,[#6:4]-[#6:2](-[#6:5])(-[#8:1]-[#15:11]=[#8:13])-[#1:22].[#8:3](-[#1])-[#1]>>([#6:4]-[#6:2](-[#6:5])(-[#8:3]-[#1])-[#1:22].[#15:11](=[#8:13])-[#8:1]-[#1]),"EVODEX.2-P255,EVODEX.2-P262,EVODEX.2-P3626,EVODEX.2-P3764,EVODEX.2-P3770",19275419093147854557811157071208210006550891101615159509299731585863861519670
EVODEX.2-Dm128,[#6:27](-[#16&+](-[#6])-[#6])(-[#1:42])(-[#1:43])-[#1:44].[#6:29]-[#8:28]-[#1]>>[#6:29]-[#8:28]-[#6:27](-[#1:42])(-[#1:43])-[#1:44],"EVODEX.2-P1574,EVODEX.2-P2181,EVODEX.2-P256,EVODEX.2-P646,EVODEX.2-P653",14504510765769325066654184577566599252859276197628775448394087763660051700414
EVODEX.2-Dm129,[#6:29]-[#8:28]-[#6:1](-[#1:70])(-[#1:71])-[#1:72]>>[#6:1](-[#16&+](-[#6])-[#6])(-[#1:70])(-[#1:71])-[#1:72].[#6:29]-[#8:28]-[#1],"EVODEX.2-P2183,EVODEX.2-P257,EVODEX.2-P2848,EVODEX.2-P2854,EVODEX.2-P665",29671425032178545305006307598039254312683395151341018100139982659680805046725
EVODEX.2-Dm130,([#6:11]-[#6:1](-[#8:18]-[#1])(-[#6:7])-[#1:24].[#15:3](=[#8:5])-[#8:2]-[#1])>>[#6:11]-[#6:1](-[#8:2]-[#15:3]=[#8:5])(-[#6:7])-[#1:24].[#8:18](-[#1])-[#1],"EVODEX.2-P258,EVODEX.2-P3584,EVODEX.2-P3624,EVODEX.2-P3867,EVODEX.2-P698",89556846769483641579735093776469196212864035603344255414130833236047941760521
EVODEX.2-Dm131,[#6:4]-[#8:2]-[#1].[#8:27]-[#15:3](=[#8:34])(-[#8:35])-[#8:1]-[#6:21]>>([#6:4]-[#8:2]-[#15:3](=[#8:34])(-[#8:35])-[#8:27].[#6:21]-[#8:1]-[#1]),"EVODEX.2-P261,EVODEX.2-P2625,EVODEX.2-P636,EVODEX.2-P637,EVODEX.2-P701",79731028609845543792647412128578449124306204668283924989055603536374202401660
EVODEX.2-Dm132,[#15:21](=[#8:23])-[#8:19]-[#1].[#15:2](=[#8:4])-[#8:1]-[#15:20](=[#8:47])(-[#8:48])-[#8:49]>>[#15:2](=[#8:4])-[#8:1]-[#1].[#15:21](=[#8:23])-[#8:19]-[#15:20](=[#8:47])(-[#8:48])-[#8:49],"EVODEX.2-P266,EVODEX.2-P3581,EVODEX.2-P3588,EVODEX.2-P3605,EVODEX.2-P3681",100518936532536258298288851237671967163709190227977225317125278760915758836201
EVODEX.2-Dm134,[#6:3]-[#16:2]-[#1].[#6:71]-[#8:70]-[#6:1](=[#8:50])-[#6:51]>>[#6:51]-[#6:1](=[#8:50])-[#16:2]-[#6:3].[#6:71]-[#8:70]-[#1],"EVODEX.2-P1306,EVODEX.2-P1307,EVODEX.2-P1324,EVODEX.2-P1326,EVODEX.2-P269",40240897339127859080234344300017056800457985999958936917722817158671123176001
EVODEX.2-Dm136,[#6:29]-[#7:28](-[#1])-[#1]>>[#6:29]-[#7:28](-[#6](-[#1])(-[#1])-[#1])-[#1],"EVODEX.2-P1625,EVODEX.2-P2219,EVODEX.2-P273,EVODEX.2-P2946,EVODEX.2-P2948",11749754539410886952970647985306150441840744004405444223846398708142507732677
EVODEX.2-Dm137,[#0:3]-[#6:1](-[#6:4])(-[#1:9])-[#1].[#8:2](-[#8]-[#1])-[#1]>>[#0:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:9],"EVODEX.2-P1212,EVODEX.2-P1563,EVODEX.2-P1706,EVODEX.2-P274,EVODEX.2-P3705",76838686753564959450174490397304502082942086366334013255731234726181679222694
EVODEX.2-Dm138,[#6:13]-[#7:2]=[#6:1](-[#6:3])-[#1:19]>>[#6:13]-[#7:2](-[#6:1](-[#6:3])(-[#1:19])-[#1])-[#1],"EVODEX.2-P1652,EVODEX.2-P1695,EVODEX.2-P275,EVODEX.2-P355,EVODEX.2-P3831",10106794902766726842312935494366865794402614898009232211519459376843695138833
EVODEX.2-Dm139,[#6:3]-[#6:1](=[#8:4])-[#7:8](-[#6:9])-[#1].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#7:8](-[#6:9])(-[#1])-[#1],"EVODEX.2-P1928,EVODEX.2-P2646,EVODEX.2-P2766,EVODEX.2-P278,EVODEX.2-P320",114186845560407998358248103341180002290736573565677413408452852578210847290470
EVODEX.2-Dm140,[#6:3]-[#6:1](-[#8:39]-[#1])(-[#6:4])-[#1:87]>>[#6:3]-[#6:1](-[#8]-[#16](=[#8])=[#8])(-[#6:4])-[#1:87].[#8]-[#15](=[#8])(-[#8:39]-[#1])-[#8],"EVODEX.2-P1744,EVODEX.2-P1784,EVODEX.2-P282,EVODEX.2-P3737,EVODEX.2-P693",22822056283369927572092448613813500591421830322929110114461205133553722399988
EVODEX.2-Dm141,[#6:3]-[#6:1](-[#8]-[#16](=[#8])=[#8])(-[#6:4])-[#1:87].[#8]-[#15](=[#8])(-[#8:2]-[#1])-[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:87],"EVODEX.2-P1751,EVODEX.2-P1772,EVODEX.2-P1975,EVODEX.2-P285,EVODEX.2-P405",78127097634814669911030024961511201160534981393734564627445742522002038706395
EVODEX.2-Dm143,[#6:2]-[#6:1](-[#8]-[#1])(-[#6:3])-[#1:28].[#8:17]=[#6:14](-[#8]-[#1])-[#6:18].[#8:16]=[#6:15]=[#8:23]>>[#6:2]-[#6:1](-[#6:3])(-[#1:28])-[#1].[#6:18]-[#6:14](=[#8:17])-[#6:15](=[#8:23])-[#8:16]-[#1],"EVODEX.2-P1924,EVODEX.2-P2428,EVODEX.2-P291,EVODEX.2-P3824,EVODEX.2-P3826",31368363007041969168226603375131048854172550164340515072427635007472948231387
EVODEX.2-Dm144,[#6:3]-[#16:2]-[#6:4].[#6:29](=[#8:31])-[#8:28]-[#6:1](-[#1:62])(-[#1:63])-[#1:64]>>[#6:1](-[#16&+:2](-[#6:4])-[#6:3])(-[#1:62])(-[#1:63])-[#1:64].[#6:29](=[#8:31])-[#8:28]-[#1],"EVODEX.2-P294,EVODEX.2-P312,EVODEX.2-P640,EVODEX.2-P864,EVODEX.2-P900",38925657285568511503314520506910416296786998267891954090906469969876186032002
EVODEX.2-Dm145,[#6:29](=[#8:31])-[#8:28]-[#6:1](-[#1:62])(-[#1:63])-[#1:64]>>[#6:1](-[#16&+](-[#6])-[#6])(-[#1:62])(-[#1:63])-[#1:64].[#6:29](=[#8:31])-[#8:28]-[#1],"EVODEX.2-P2838,EVODEX.2-P2839,EVODEX.2-P295,EVODEX.2-P652,EVODEX.2-P866",8969875054588413659892172437887185017934439847245807660990528929159412709579
EVODEX.2-Dm146,[#6:27](-[#16&+:1](-[#6:2])-[#6:3])(-[#1:38])(-[#1:39])-[#1:40].[#6:29](=[#8:31])-[#8:28]-[#1]>>[#6:3]-[#16:1]-[#6:2].[#6:29](=[#8:31])-[#8:28]-[#6:27](-[#1:38])(-[#1:39])-[#1:40],"EVODEX.2-P1490,EVODEX.2-P309,EVODEX.2-P310,EVODEX.2-P638,EVODEX.2-P857",83701271464108519830357305747340780780256122702049188735752276382087201138010
EVODEX.2-Dm147,[#6:27](-[#16&+](-[#6])-[#6])(-[#1:38])(-[#1:39])-[#1:40].[#6:29](=[#8:31])-[#8:28]-[#1]>>[#6:29](=[#8:31])-[#8:28]-[#6:27](-[#1:38])(-[#1:39])-[#1:40],"EVODEX.2-P2061,EVODEX.2-P311,EVODEX.2-P542,EVODEX.2-P639,EVODEX.2-P641",67170795922799955828138564206079414967454931751634938252882377906752735716478
EVODEX.2-Dm148,[#6:3]-[#6:1](=[#8:4])-[#7](-[#6])-[#1].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1],"EVODEX.2-P1937,EVODEX.2-P1942,EVODEX.2-P1945,EVODEX.2-P314,EVODEX.2-P317",80078328608054491029402937424893383308355916613949016610490336750919606040754
EVODEX.2-Dm152,[#6:3]-[#6:1](=[#8:4])-[#8:22]-[#15:24]=[#8:25].[#8:28]-[#15:23](=[#8:29])(-[#8:2]-[#1])-[#8:30]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#8:28]-[#15:23](=[#8:29])(-[#8:30])-[#8:22]-[#15:24]=[#8:25],"EVODEX.2-P322,EVODEX.2-P3630,EVODEX.2-P3633,EVODEX.2-P3648,EVODEX.2-P3679",115368848119440218905446861819310943470046925821388433914330691934710227749459
EVODEX.2-Dm154,[#7:2](-[#6:21](-[#6:23])(-[#6:24]=[#8:26])-[#1])(-[#1])-[#1].[#6:3]-[#6:1](=[#8:22])-[#1:54]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#1:54])-[#1].[#6:23]-[#6:21](=[#8:22])-[#6:24]=[#8:26],"EVODEX.2-P1875,EVODEX.2-P324,EVODEX.2-P3285,EVODEX.2-P3301,EVODEX.2-P3340",63661775120684153118743118908425087750557194981245033907319466115182218244199
EVODEX.2-Dm156,[#6:3]-[#6:1](=[#8])-[#1:54]>>[#6:3]-[#6:1](-[#7](-[#1])-[#1])(-[#1:54])-[#1],"EVODEX.2-P1877,EVODEX.2-P2290,EVODEX.2-P3052,EVODEX.2-P3075,EVODEX.2-P326",87334559267457328885605362491442899834043225443700203641192012271745669360384
EVODEX.2-Dm158,[#6:13]-[#6:11](-[#7:2](-[#1])-[#1])(-[#1:42])-[#1].[#6:3]-[#6:1](=[#8:12])-[#6:4]=[#8:6]>>[#7:2](-[#6:1](-[#6:3])(-[#6:4]=[#8:6])-[#1])(-[#1])-[#1].[#6:13]-[#6:11](=[#8:12])-[#1:42],"EVODEX.2-P1820,EVODEX.2-P329,EVODEX.2-P3466,EVODEX.2-P3494,EVODEX.2-P966",54041030053694514498726056660463399743986117419352617317904587634782769540296
EVODEX.2-Dm162,[#6:3]-[#6:1](=[#8:4])-[#8:47]-[#1].[#6:12]-[#8:2]-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#6:12].[#8:47](-[#1])-[#1],"EVODEX.2-P2368,EVODEX.2-P2488,EVODEX.2-P2676,EVODEX.2-P335,EVODEX.2-P3877",69967194680871782894536726672088463374823073871658434042622811526279614237162
EVODEX.2-Dm163,[#6:3]-[#6:1](=[#8:12])-[#1:23].[#7:2](-[#1])(-[#1])-[#1].[#8:13](-[#8:14]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#1:23])-[#1].[#8:12](-[#1])-[#1].[#8:13]=[#8:14],"EVODEX.2-P1091,EVODEX.2-P2997,EVODEX.2-P3079,EVODEX.2-P3083,EVODEX.2-P338",92467393354240973793323790663379996102688651985435354415529608046220853454988
EVODEX.2-Dm164,[#6:3]-[#6:1](=[#8])-[#1:23].[#7:2](-[#1])(-[#1])-[#1].[#8:13](-[#8:14]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#1:23])-[#1].[#8:13]=[#8:14],"EVODEX.2-P1093,EVODEX.2-P2998,EVODEX.2-P3035,EVODEX.2-P3037,EVODEX.2-P339",6783998966992943711074119579613236201025768541765370690227844979140429464616
EVODEX.2-Dm167,[#6:51]-[#6:49](=[#8:52])-[#16:1]-[#6:2].[#6:55]-[#7:50](-[#1])-[#1]>>[#6:2]-[#16:1]-[#1].[#6:55]-[#7:50](-[#6:49](=[#8:52])-[#6:51])-[#1],"EVODEX.2-P1151,EVODEX.2-P2545,EVODEX.2-P2663,EVODEX.2-P2690,EVODEX.2-P347",25439903088884650670672343047798953545063452462813442286757298586723272331813
EVODEX.2-Dm168,[#8:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:61].[#6:37]-[#7:2](-[#1])-[#1]>>[#6:37]-[#7:2](-[#6:1](-[#8:3])(-[#6:4])-[#1:61])-[#1],"EVODEX.2-P1119,EVODEX.2-P1130,EVODEX.2-P3429,EVODEX.2-P350,EVODEX.2-P3523",24781576275500934150830407533750641749638840529813724917087563489005712849188
EVODEX.2-Dm170,[#6:3]-[#6:1](-[#7:12](-[#1])-[#1])(-[#1:23])-[#1].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:2])-[#1:23].[#7:12](-[#1])(-[#1])-[#1],"EVODEX.2-P2738,EVODEX.2-P2751,EVODEX.2-P352,EVODEX.2-P3538,EVODEX.2-P3542",93610484167804916561165485953074489662593812013156425811690955369950263469875
EVODEX.2-Dm173,[#6:25]-[#16:24]-[#1].[#6:2]-[#16:1]-[#6:23](-[#6:72])=[#8:73]>>[#6:2]-[#16:1]-[#1].[#6:72]-[#6:23](=[#8:73])-[#16:24]-[#6:25],"EVODEX.2-P1138,EVODEX.2-P363,EVODEX.2-P599,EVODEX.2-P600,EVODEX.2-P601",19611295887699835791012557402198313561163125869515581903166471337320872407320
EVODEX.2-Dm174,[#6:3]-[#6:1](-[#6:4])(-[#1:28])-[#1].[#6:17]-[#6:15](=[#8:18])-[#6:23](=[#8:25])-[#8:24]-[#1]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:28].[#8:18]=[#6:15](-[#8]-[#1])-[#6:17].[#8:24]=[#6:23]=[#8:25],"EVODEX.2-P2096,EVODEX.2-P3139,EVODEX.2-P367,EVODEX.2-P3823,EVODEX.2-P859",86892269841677191611937187830624804584325331050714519697683043272848835421483
EVODEX.2-Dm175,[#6:3]-[#6:1](-[#8:23]-[#1])(-[#1:26])-[#1:27].[#6:9]-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#6:9])(-[#1:26])-[#1:27].[#8:23](-[#1])-[#1],"EVODEX.2-P1571,EVODEX.2-P1806,EVODEX.2-P368,EVODEX.2-P3778,EVODEX.2-P3875",69008186178144530747204662314798340568977999817100425421196162217807261929709
EVODEX.2-Dm176,[#6:3]-[#6:1](-[#8]-[#1])(-[#1:37])-[#1:38].[#6:9]-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#6:9])(-[#1:37])-[#1:38],"EVODEX.2-P1570,EVODEX.2-P2657,EVODEX.2-P369,EVODEX.2-P383,EVODEX.2-P3874",97070737145775020230114767104349593358667468968794447028401769037409144431425
EVODEX.2-Dm177,[#6:3]-[#6:1](-[#8:30]-[#1])(-[#1:33])-[#1:34].[#15:9](=[#8:11])-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#15:9]=[#8:11])(-[#1:33])-[#1:34].[#8:30](-[#1])-[#1],"EVODEX.2-P2216,EVODEX.2-P2365,EVODEX.2-P370,EVODEX.2-P3780,EVODEX.2-P3852",103369146825055142840056764509229636763446363958253458793425483602240522225651
EVODEX.2-Dm178,[#6:51]-[#6:49](=[#8:52])-[#16:1]-[#6:2]>>[#6:2]-[#16:1]-[#1].[#6]-[#8]-[#6:49](=[#8:52])-[#6:51],"EVODEX.2-P371,EVODEX.2-P373,EVODEX.2-P375,EVODEX.2-P378,EVODEX.2-P379",20489350250519467047272177632424109652731794528883381723831028348689055856795
EVODEX.2-Dm179,[#6:51]-[#6:49](=[#8:52])-[#16]-[#6]>>[#6]-[#8]-[#6:49](=[#8:52])-[#6:51],"EVODEX.2-P372,EVODEX.2-P374,EVODEX.2-P376,EVODEX.2-P377,EVODEX.2-P381",28588631370616842055624418515240645436759804941415370670584097735415184141031
EVODEX.2-Dm180,[#6:2]-[#8:1]-[#15](=[#8])(-[#8])-[#8]>>[#6:2]-[#8:1]-[#1],"EVODEX.2-P384,EVODEX.2-P606,EVODEX.2-P607,EVODEX.2-P617,EVODEX.2-P990",275013133313941859131992431618503523872844264833446787633218458189266129220
EVODEX.2-Dm181,[#6:3]-[#16:2]-[#1].[#6]-[#8]-[#6:1](=[#8:50])-[#6:51]>>[#6:51]-[#6:1](=[#8:50])-[#16:2]-[#6:3],"EVODEX.2-P386,EVODEX.2-P388,EVODEX.2-P392,EVODEX.2-P395,EVODEX.2-P396",17991831542667830487373207418115639212399516486047170523437109804870137816734
EVODEX.2-Dm182,[#6]-[#8]-[#6:1](=[#8:50])-[#6:51]>>[#6:51]-[#6:1](=[#8:50])-[#16]-[#6],"EVODEX.2-P387,EVODEX.2-P389,EVODEX.2-P390,EVODEX.2-P391,EVODEX.2-P393",38450177240004709304300764211844140914139284152798742681327611927016264997118
EVODEX.2-Dm183,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:84].[#8]-[#15](=[#8])(-[#8])-[#8:2]-[#16:34](=[#8:35])=[#8:36]>>[#6:3]-[#6:1](-[#8:2]-[#16:34](=[#8:35])=[#8:36])(-[#6:4])-[#1:84],"EVODEX.2-P1747,EVODEX.2-P1750,EVODEX.2-P1757,EVODEX.2-P1972,EVODEX.2-P404",99000588483559552240624719070289105952363449491360713977933669970457817217654
